Identifiant société,Raison sociale,Adresse,Code postal,Ville,Code pays,Téléphone,Identifiant professionnel 1,Identifiant professionnel 2,Identifiant professionnel 3,Identifiant professionnel 4,Compte comptable client,Compte comptable fournisseur,Numéro de TVA,Id facture,Réf. facture,Date création facture,Date facturation,Date échéance,Total HT,Total TTC,Total TVA,Facture payée,Statut facture,Note (privée),Note (publique),Id paiement,Montant paiement,Date paiement,Numéro paiement,New line,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,328,FA1405-0306,2014-05-19 10:37:44,2014-05-19,2014-06-03,955.35000000,955.35000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",205,955.35000000,2014-09-22 12:00:00,,,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,407,FA1407-0363,2014-07-25 11:56:14,2014-07-25,2014-08-09,251.27000000,251.27000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",205,251.27000000,2014-09-22 12:00:00,,0,
39,GAZPROM ENERGY,"ACCOUNTS PAYABLE BAUHAUS, 27 QUAY STREET",M3 3GY,MANCHESTER,GB,,,,,,90GAZ,,GB927405129,692,FA1502-0572,2015-02-12 15:49:58,2015-02-12,2015-02-12,935.79000000,935.79000000,0.00000000,1,2,,"Numéro compte: 102585 TVA dûe par le client / Art. 283, 1 CGI",308,935.79000000,2015-02-20 12:00:00,,0,
40,APHP HOPITAL LARIBOISIERE,2 RUE AMBROISE PARE,75010,PARIS,FR,0149956565,,,,,90APHPLA,,,110,FA1307-0099,2013-07-29 13:35:00,2013-07-29,2013-08-28,2099.50000000,2511.00000000,411.50000000,1,2,,Numéro Référent APHP : 1051888 N° Marché : HM,104,2511.00000000,2013-10-21 12:00:00,,,
40,APHP HOPITAL LARIBOISIERE,2 RUE AMBROISE PARE,75010,PARIS,FR,0149956565,,,,,90APHPLA,,,139,FA1308-0128,2013-08-29 00:14:50,2013-08-29,2013-09-28,924.00000000,1105.11000000,181.11000000,1,2,,Numéro Référent APHP : 1051888 N° Marché : HM,166,1105.11000000,2014-03-04 12:00:00,,,
40,APHP HOPITAL LARIBOISIERE,2 RUE AMBROISE PARE,75010,PARIS,FR,0149956565,,,,,90APHPLA,,,156,FA1310-0144,2013-10-07 07:52:37,2013-10-07,2013-11-30,1950.00000000,2332.20000000,382.20000000,1,2,,Numéro Référent APHP : 1051888 N° Marché : HM,166,2332.20000000,2014-03-04 12:00:00,,,
40,APHP HOPITAL LARIBOISIERE,2 RUE AMBROISE PARE,75010,PARIS,FR,0149956565,,,,,90APHPLA,,,193,FA1311-0178,2013-11-14 12:20:44,2013-11-14,2013-12-31,1600.00000000,1913.60000000,313.60000000,1,2,,Numéro Référent APHP : 1051888 N° Marché : HM,125,1913.60000000,2014-01-13 12:00:00,,,
41,GEG SOURCE D'ENERGIES,8 PLACE ROBERT SCHUMAN,38000,GRENOBLE,FR,0476842000,,,,,90GEG,,,46,FA1303-0042,2013-03-22 17:12:58,2013-03-22,2013-04-06,780.52000000,933.50000000,152.98000000,1,2,,,40,933.50000000,2013-05-06 12:00:00,,,
41,GEG SOURCE D'ENERGIES,8 PLACE ROBERT SCHUMAN,38000,GRENOBLE,FR,0476842000,,,,,90GEG,,,228,FA1312-0211,2013-12-12 09:02:21,2013-12-12,2013-12-27,1877.56000000,2245.56000000,368.00000000,1,2,,,135,2245.56000000,2014-01-15 12:00:00,,,
41,GEG SOURCE D'ENERGIES,8 PLACE ROBERT SCHUMAN,38000,GRENOBLE,FR,0476842000,,,,,90GEG,,,390,FA1407-0362,2014-07-09 16:35:23,2014-07-09,2014-07-24,1224.99000000,1469.99000000,245.00000000,1,2,,,242,1469.99000000,2014-11-21 12:00:00,,0,
42,SARL QUB,6 RUE MALHERBE,44000,NANTES,FR,0240144731,,,,,90QUB,,,82,FA1306-0076,2013-06-07 14:35:01,2013-06-07,2013-07-07,444.50000000,531.62000000,87.12000000,1,2,,,57,531.62000000,2013-06-27 12:00:00,,,
42,SARL QUB,6 RUE MALHERBE,44000,NANTES,FR,0240144731,,,,,90QUB,,,84,FA1306-0078,2013-06-10 11:50:00,2013-06-10,2013-07-10,154.00000000,184.18000000,30.18000000,1,2,,,57,184.18000000,2013-06-27 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,87,FA1306-0081,2013-06-19 08:52:36,2013-06-19,2013-08-15,171.60000000,205.23000000,33.63000000,1,2,,,67,205.23000000,2013-08-08 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,158,FA1310-0146,2013-10-07 22:36:00,2013-10-07,2013-12-15,514.80000000,615.70000000,100.90000000,1,2,,,119,615.70000000,2013-12-13 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,169,FA1310-0157,2013-10-11 16:38:37,2013-10-11,2013-12-15,257.40000000,307.85000000,50.45000000,1,2,,,119,307.85000000,2013-12-13 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,202,FA1311-0186,2013-11-21 09:11:58,2013-11-21,2014-01-15,343.20000000,410.47000000,67.27000000,1,2,,,131,410.47000000,2014-01-16 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,205,FA1311-0189,2013-11-28 11:22:28,2013-11-28,2014-01-15,180.18000000,215.50000000,35.32000000,1,2,,,131,215.50000000,2014-01-16 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,208,FA1311-0192,2013-11-29 14:17:31,2013-11-29,2014-01-15,1350.00000000,1614.60000000,264.60000000,1,2,,,131,1614.60000000,2014-01-16 12:00:00,,,
46,CEF ANDREZIEUX,62 RUE DE VEAUCHE ZI NORD,42160,ANDREZIEUX BOUTHEON,FR,0477555190,,,,,90CEFA,,,214,FA1312-0198,2013-12-05 00:14:47,2013-12-05,2014-02-15,429.00000000,513.08000000,84.08000000,1,2,,,140,513.08000000,2014-02-11 12:00:00,,,
48,EIC,45 CHEMIN DES MURONS,42340,VEAUCHE,FR,0477550304,,,,,90EIC,,,112,FA1307-0101,2013-07-30 17:11:37,2013-07-30,2013-08-31,14454.00000000,17286.98000000,2832.98000000,1,2,,AFFAIRE N° 110267 Facture 1 sur 2,96,17286.98000000,2013-09-05 12:00:00,,,
48,EIC,45 CHEMIN DES MURONS,42340,VEAUCHE,FR,0477550304,,,,,90EIC,,,140,FA1309-0129,2013-09-02 10:43:05,2013-09-02,2013-10-31,14330.80000000,17139.63000000,2808.83000000,1,2,,AFFAIRE N° 110267,121,6000.00000000,2013-12-13 12:00:00,,,
48,EIC,45 CHEMIN DES MURONS,42340,VEAUCHE,FR,0477550304,,,,,90EIC,,,140,FA1309-0129,2013-09-02 10:43:05,2013-09-02,2013-10-31,14330.80000000,17139.63000000,2808.83000000,1,2,,AFFAIRE N° 110267,134,11139.63000000,2014-01-31 12:00:00,,,
48,EIC,45 CHEMIN DES MURONS,42340,VEAUCHE,FR,0477550304,,,,,90EIC,,,184,FA1311-0169,2013-11-05 00:02:05,2013-11-05,2013-12-31,369.60000000,442.04000000,72.44000000,1,2,,,134,442.04000000,2014-01-31 12:00:00,,,
50,CHRISTOPHE DA SILVA,,,,FR,,,,,,90DASYLV,,,111,FA1307-0100,2013-07-30 16:49:39,2013-07-30,2013-08-29,384.50000000,459.86000000,75.36000000,0,3,,,,,,,,
51,IMMEUBLE JAURES 70 ET 72,70 AVENUE JEAN JAURES,69007,LYON,FR,,,,,,90JAURES,,,128,FA1307-0117,2013-07-30 19:46:31,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,82,299.00000000,2013-09-20 12:00:00,,,
52,RESIDENCE TRANSVAL ALOUETTE,9 RUE DOCTEUR VICTOR DESPEIGNES,69008,LYON,FR,,,,,,90TRANSV,,,129,FA1307-0118,2013-07-30 19:48:40,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,81,299.00000000,2013-09-19 12:00:00,,,
53,RESIDENCE LANESSAN,7 BOULEVARD DE LA REPUBLIQUE,69410,CHAMPAGNE AU MONT D'OR,FR,,,,,,90LANESS,,,130,FA1307-0119,2013-07-30 19:49:19,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,77,299.00000000,2013-09-16 12:00:00,,,
54,RESIDENCE RECAMIER,10 CHEMIN DU RANDIN,69130,ECULLY,FR,,,,,,90RECAMI,,,131,FA1307-0120,2013-07-30 19:49:50,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,93,299.00000000,2013-09-19 12:00:00,,,
55,LA FORESTIERE,26 CHEMIN DE LA FORESTIERE,69130,ECULLY,FR,,,,,,90FOREST,,,127,FA1307-0116,2013-07-30 19:45:09,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,79,299.00000000,2013-09-16 12:00:00,,,
56,IMMEUBLE LE RUBIS,1 RUE DOCTEUR FRAPPAZ,69100,VILLEURBANNE,FR,,,,,,90RUBIS,,,126,FA1307-0115,2013-07-30 19:44:34,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,153,299.00000000,2014-03-13 12:00:00,,,
57,IMMEUBLE 86 POUDRETTE,86 RUE DE LA POUDRETTE,69100,VILLEURBANNE,FR,,,,,,90POUDRE,,,125,FA1307-0114,2013-07-30 19:43:42,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,83,299.00000000,2013-09-19 12:00:00,,,
58,IMMEUBLE LE MONT BLANC 1,RUE DE L'EGALITE,69150,DECINES CHARPIEU,FR,,,,,,90MB1,,,124,FA1307-0113,2013-07-30 19:43:11,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,84,299.00000000,2013-09-19 12:00:00,,,
59,IMMEUBLE LE MONT BLANC 2,RUE DE L'EGALITE,69150,DECINES CHARPIEU,FR,,,,,,90MB2,,,123,FA1307-0112,2013-07-30 19:42:37,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,85,299.00000000,2013-09-19 12:00:00,,,
60,IMMEUBLE LES HOUDIERES,31 RUE ANTOINE LUMIERE,69150,DECINES CHARPIEU,FR,,,,,,90LESHOU,,,122,FA1307-0111,2013-07-30 19:42:01,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,86,299.00000000,2013-09-19 12:00:00,,,
61,IMMEUBLE LE GRAND LARGE,50A CHEMIN DE LA BERTHAUDIERE,69150,DECINES CHARPIEU,FR,,,,,,90LEGRAN,,,121,FA1307-0110,2013-07-30 19:41:32,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,87,299.00000000,2013-09-19 12:00:00,,,
62,RESIDENCE LES SABLONS,56A AVENUE EDOUARD HERRIOT,69150,DECINES CHARPIEU,FR,,,,,,90LESSAB,,,120,FA1307-0109,2013-07-30 19:40:50,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,88,299.00000000,2013-09-19 12:00:00,,,
63,IMMEUBLE LE MONTEBELLO,253A AVENUE JEAN JAURES,69150,DECINES CHARPIEU,FR,,,,,,90LEMONT,,,119,FA1307-0108,2013-07-30 19:40:19,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,78,299.00000000,2013-09-16 12:00:00,,,
64,IMMEUBLE LE MEUNIER,41A RUE PAUL ARCIS,69330,MEYZIEU,FR,,,,,,90LEMEUN,,,118,FA1307-0107,2013-07-30 19:39:26,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,89,299.00000000,2013-09-20 12:00:00,,,
65,IMMEUBLE LES 4 VENTS,16 RUE DE L'EGALITE,69230,SAINT GENIS LAVAL,FR,,,,,,90LES4VE,,,117,FA1307-0106,2013-07-30 19:38:39,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,80,299.00000000,2013-09-16 12:00:00,,,
66,LE MOGADOR,23 RUE DU DOCTEUR ALBERIC PONT,69005,LYON,FR,,,,,,90LEMOGA,,,116,FA1307-0105,2013-07-30 19:38:01,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,90,299.00000000,2013-09-20 12:00:00,,,
67,RESIDENCE L'HERBOUVILLE,28 COURS ARISTIDE BRIAND,69300,CALUIRE ET CUIRE,FR,,,,,,90HERBOU,,,115,FA1307-0104,2013-07-30 19:37:27,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,91,299.00000000,2013-09-20 12:00:00,,,
68,RESIDENCE COSTE,104 RUE COSTE,69300,CALUIRE ET CUIRE,FR,,,,,,90RESIDE,,,114,FA1307-0103,2013-07-30 19:36:29,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,106,299.00000000,2013-11-05 12:00:00,,,
69,LE CLOS JOUVE,8 RUE DOMINIQUE PERFETTI,69001,LYON,FR,,,,,,90CLOSJO,,,113,FA1307-0102,2013-07-30 19:34:56,2013-07-30,2013-07-30,250.00000000,299.00000000,49.00000000,1,2,,,92,299.00000000,2013-09-19 12:00:00,,,
71,CEF MONTCEAU LES MINES,RUE DE CHATILLON,71300,MONTCEAU LES MINES,FR,0385677430,,,,,90CEFM,,,157,FA1310-0145,2013-10-07 22:28:25,2013-10-07,2013-12-15,840.00000000,1004.64000000,164.64000000,1,2,,,120,1004.64000000,2013-12-13 12:00:00,,,
71,CEF MONTCEAU LES MINES,RUE DE CHATILLON,71300,MONTCEAU LES MINES,FR,0385677430,,,,,90CEFM,,,182,FA1310-0167,2013-10-25 14:57:11,2013-10-25,2013-12-15,349.74000000,418.29000000,68.55000000,1,2,,,120,418.29000000,2013-12-13 12:00:00,,,
71,CEF MONTCEAU LES MINES,RUE DE CHATILLON,71300,MONTCEAU LES MINES,FR,0385677430,,,,,90CEFM,,,186,FA1311-0171,2013-11-06 14:45:58,2013-11-06,2014-01-15,154.44000000,184.71000000,30.27000000,1,2,,,124,184.71000000,2014-01-15 12:00:00,,,
73,BIJOUTERIE MAHEUST,56-58 RUE AUX SIEURS,61000,ALENCON,FR,0662588014,,,,,90BIJMAH,,,170,FA1310-0158,2013-10-11 17:42:46,2013-10-11,2013-10-11,155.00000000,185.38000000,30.38000000,1,2,,,101,185.38000000,2013-10-18 12:00:00,,,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,176,FA1310-0162,2013-10-21 16:17:52,2013-10-21,2013-10-21,438.90000000,524.92000000,86.02000000,1,2,,,107,524.92000000,2013-11-13 12:00:00,,,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,443,FA1409-0389,2014-09-09 12:10:38,2014-09-09,2014-09-09,246.50000000,295.80000000,49.30000000,1,2,,,202,295.80000000,2014-09-22 12:00:00,,,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,486,FA1410-0403,2014-10-01 08:48:36,2014-10-01,2014-10-01,246.74000000,296.09000000,49.35000000,1,2,,,206,296.09000000,2014-10-02 12:00:00,,0,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,496,AV1410-0005,2014-10-02 11:36:15,2014-10-02,2014-10-02,-246.74000000,-296.09000000,-49.35000000,1,2,,,207,-296.09000000,2014-10-02 12:00:00,,0,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,633,FA1412-0514,2015-01-05 09:29:50,2014-12-31,2015-01-31,131.20000000,157.44000000,26.24000000,1,2,,,284,157.44000000,2015-01-29 12:00:00,6119312,0,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,636,FA1412-0517,2015-01-05 09:33:08,2014-12-31,2015-01-31,111.20000000,133.44000000,22.24000000,1,2,,,284,133.44000000,2015-01-29 12:00:00,6119312,0,
75,ALHENA,LE BOURG,71740,SAINT-MAURICE-LES-CHATEAUNEUF,FR,0385262214,,,,,90ALH,,,668,FA1501-0549,2015-02-02 08:31:26,2015-01-31,2015-03-31,56.48000000,67.78000000,11.30000000,0,1,,,,,,,0,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,237,FA1401-0220,2014-01-14 11:53:00,2014-01-14,2014-02-28,455.00000000,546.00000000,91.00000000,1,2,,,168,546.00000000,2014-05-23 12:00:00,,,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,247,FA1401-0232,2014-01-22 16:19:01,2014-01-22,2014-02-28,54.70000000,65.64000000,10.94000000,1,2,,,168,65.64000000,2014-05-23 12:00:00,,,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,248,FA1401-0231,2014-01-22 16:21:19,2014-01-22,2014-02-28,411.00000000,493.20000000,82.20000000,1,2,,ADRESSE DE LIVRAISON : SNEF AGENCE DE LYON 11 ALLEE GENERAL BENOIT - PARC DU CHENE 69673 BRON CEDEX,168,493.20000000,2014-05-23 12:00:00,,,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,249,FA1401-0230,2014-01-22 16:22:19,2014-01-22,2014-02-28,137.00000000,164.40000000,27.40000000,1,2,,,168,164.40000000,2014-05-23 12:00:00,,,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,289,FA1403-0269,2014-03-14 10:18:45,2014-03-14,2014-04-30,125.60000000,150.72000000,25.12000000,1,2,,,168,150.72000000,2014-05-23 12:00:00,,,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,343,FA1406-0333,2014-06-10 14:48:55,2014-06-10,2014-07-31,1727.00000000,2072.40000000,345.40000000,0,1,,,,,,,0,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,367,FA1406-0334,2014-06-25 16:16:18,2014-06-25,2014-07-31,325.00000000,390.00000000,65.00000000,0,1,,,,,,,0,
78,DIVALI LIGHT,LE CASARD - CORDIEUX,01120,MONTLUEL,FR,0474981331,,,,,90DIVAL,,,388,FA1407-0351,2014-07-08 15:14:16,2014-07-08,2014-08-31,160.00000000,192.00000000,32.00000000,0,1,,,,,,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,192,FA1311-0177,2013-11-08 11:39:01,2013-11-08,2013-12-31,604.80000000,723.34000000,118.54000000,1,2,,,122,723.34000000,2014-01-08 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,209,FA1312-0193,2013-12-02 08:22:01,2013-12-02,2014-01-31,824.60000000,986.22000000,161.62000000,1,2,,,122,986.22000000,2014-01-08 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,232,FA1312-0215,2013-12-15 16:40:45,2013-12-15,2014-01-31,484.40000000,579.35000000,94.95000000,1,2,,,122,579.35000000,2014-01-08 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,252,FA1401-0235,2014-01-27 18:06:44,2014-01-27,2014-02-28,896.70000000,1076.04000000,179.34000000,1,2,,,165,1076.04000000,2014-04-18 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,316,FA1404-0296,2014-04-29 15:59:15,2014-04-29,2014-05-31,679.70000000,815.64000000,135.94000000,1,2,,,244,815.64000000,2014-11-27 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,376,FA1406-0341,2014-06-27 22:20:07,2014-06-27,2014-07-31,130.20000000,156.24000000,26.04000000,1,2,,,191,156.24000000,2014-09-02 12:00:00,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,412,FA1407-0368,2014-08-01 10:24:03,2014-07-30,2014-08-31,1499.00000000,1798.80000000,299.80000000,1,2,,,244,1798.80000000,2014-11-27 12:00:00,,,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,485,FA1410-0402,2014-10-01 08:46:41,2014-10-01,2014-10-31,24.00000000,28.80000000,4.80000000,1,2,,,244,28.80000000,2014-11-27 12:00:00,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,588,AV1411-0013,2014-11-20 16:15:25,2014-11-20,2014-11-20,-375.00000000,-450.00000000,-75.00000000,1,2,,,245,-450.00000000,2014-11-27 12:00:00,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,603,FA1411-0487,2014-12-01 16:10:00,2014-11-30,2014-12-31,1036.21000000,1243.45000000,207.24000000,1,2,,,255,1243.45000000,2014-12-11 12:00:00,2374884,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,632,FA1412-0513,2015-01-05 09:28:27,2014-12-31,2015-01-31,131.12000000,157.34000000,26.22000000,0,1,,,,,,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,637,FA1412-0518,2015-01-05 09:34:23,2014-12-31,2015-01-31,278.17000000,333.80000000,55.63000000,0,1,,,,,,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,677,FA1501-0558,2015-02-02 08:53:50,2015-01-31,2015-02-28,60.12000000,72.14000000,12.02000000,0,1,,,,,,,0,
79,NATURA RENOVATION,DOMAINE DE NOYER,71800,SAINT CHRISTOPHE EN BRIONNAIS,FR,0373839999,,,,,90NATURA,,,678,FA1501-0559,2015-02-02 08:54:50,2015-01-31,2015-02-28,29.12000000,34.94000000,5.82000000,0,1,,,,,,,0,
81,JEANNOT BOUHAMIDI,80 ROUTE IGUERANDE,42190,SAINT NIZIER SOUS CHARLIEU,FR,,,,,,90BOUHAM,,,194,FA1311-0179,2013-11-18 16:23:36,2013-11-18,2013-11-18,253.62000000,303.34000000,49.72000000,1,2,,,144,303.34000000,2014-03-11 12:00:00,,,
82,ELECTRICITE GENERALE APPLIQUEE E.G.A,RUE DES ALLOBROGES,69960,CORBAS,FR,,,,,,,,,498,FA1410-0410,2014-10-03 09:56:59,2014-10-03,2014-11-30,3426.00000000,4111.20000000,685.20000000,1,2,,ATTENTION : ALIMENTATION STANDARD A LA DEMANDE DU CLIENT EN REMPLACEMENT DE L'ALIMENTATION FOURNIE DANS LE CADRE D?ÉCLAIRAGE DE SECURITE AVEC ACCUMULATEUR,296,4111.20000000,2015-02-13 12:00:00,,0,
82,ELECTRICITE GENERALE APPLIQUEE E.G.A,RUE DES ALLOBROGES,69960,CORBAS,FR,,,,,,,,,590,FA1411-0474,2014-11-24 17:04:45,2014-11-24,2014-11-24,68.00000000,81.60000000,13.60000000,0,1,,,,,,,0,
83,ECHO ENERGIES SOLUTIONS,24 RUE JEAN BALDASSINI,69007,LYON,FR,,,,,,90EES,,,195,FA1311-0233,2013-11-19 11:56:42,2013-11-19,2013-11-19,500.00000000,598.00000000,98.00000000,1,2,,,152,598.00000000,2014-03-14 12:00:00,,,
85,FPEL,6 RUE EUGENE HENAFF,69200,VENISSIEUX,FR,,,,,,,,,398,FA1407-0361,2014-07-18 11:20:16,2014-07-18,2014-08-31,678.24000000,813.89000000,135.65000000,0,1,,ECLAIRAGE CAVE - 4x3.5M + 1M = 8 PROFILE DE 2M - 4 RUBANS LED - ALIMENTATION : 150W = 7M + 20W=1M,,,,,,
86,MAIRIE DE CHARLIEU,12 RUE JEAN MOREL,42190,CHARLIEU,FR,,,,,,90CHAR,,,222,FA1312-0205,2013-12-06 14:40:32,2013-12-06,2014-01-31,100.00000000,119.60000000,19.60000000,1,2,,,175,119.60000000,2014-06-25 12:00:00,,,
86,MAIRIE DE CHARLIEU,12 RUE JEAN MOREL,42190,CHARLIEU,FR,,,,,,90CHAR,,,369,AV1406-0004,2014-06-25 18:22:28,2014-06-25,2014-06-25,-100.00000000,-119.60000000,-19.60000000,1,2,,,174,-119.60000000,2014-06-25 12:00:00,,0,
86,MAIRIE DE CHARLIEU,12 RUE JEAN MOREL,42190,CHARLIEU,FR,,,,,,90CHAR,,,370,FA1406-0335,2014-06-25 18:25:06,2014-06-25,2014-06-25,100.00000000,120.00000000,20.00000000,1,2,,,189,120.00000000,2014-08-19 12:00:00,,0,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,234,FA1312-0217,2013-12-24 08:01:52,2013-12-24,2014-01-23,840.00000000,1004.64000000,164.64000000,1,2,,,146,1004.64000000,2014-03-11 12:00:00,,,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,270,AV1402-0002,2014-02-10 16:53:26,2014-02-20,2014-02-20,-840.00000000,-1004.64000000,-164.64000000,1,2,,,145,-1004.64000000,2014-03-11 12:00:00,,,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,271,FA1401-0251,2014-02-10 17:01:48,2014-01-21,2014-01-21,840.00000000,1008.00000000,168.00000000,1,2,,,146,1008.00000000,2014-03-11 12:00:00,,,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,310,FA1404-0290,2014-04-28 10:56:35,2014-04-28,2014-05-31,372.00000000,446.40000000,74.40000000,1,2,,,170,446.40000000,2014-06-16 12:00:00,,,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,320,FA1405-0299,2014-05-16 23:32:13,2014-05-16,2014-06-30,204.00000000,244.80000000,40.80000000,1,2,,,240,244.80000000,2014-11-21 12:00:00,,,
